"No.","Time","Source","Destination","Protocol","Length","Info"
"320","0.137791","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 233ac691c9702e2ac5ff7fd6c0aa41e9d1d3e9ac9a30af4ef0.319.exfil.attacker.com"
"321","0.138088","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7727a8aaa39fede459b5ed885549ff8ad1b19d3dfffe3e3d13.320.exfil.attacker.com"
"322","0.138351","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ed32efb3c58aa7affd1b7067cee5aa6ad0c911fdf317445eea.321.exfil.attacker.com"
"323","0.138610","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5f0dbf9a1ffa3c17b9ab4d1e1ee5d3d97df60bf9e8a3572726.322.exfil.attacker.com"
"324","0.138882","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a33e76479bac5ebf3f92cb9fc9db3e725d2ba31c7056ff4431.323.exfil.attacker.com"
"325","0.139178","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A da455ce3aa3033da47cb5f7d71b615fbe2ef5a546f0f5463d4.324.exfil.attacker.com"
"326","0.139541","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ccb5c9ed63b66814f23eafe6937e5ba36244a5ca7377b4ef2c.325.exfil.attacker.com"
"327","0.139881","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bfe57ce51ae479ccca7e33928fbdbae6d1fedaf58d733bdaa6.326.exfil.attacker.com"
"328","0.140222","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A db79459bcef7249ff3a3e3f856d5a22be26a5ebfa25aa8e778.327.exfil.attacker.com"
"329","0.140804","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 45fb7b857c5e113379f1a855b9e01bfb5bb4e5bced236bc7fc.328.exfil.attacker.com"
"330","0.141184","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bb2b8ee9917edc8af1eecebe98db45dc976afcaee4b7c05b9c.329.exfil.attacker.com"
"331","0.141951","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 958f65c53ae7939dbf525f2abff9336354193eda3172f1e7e8.330.exfil.attacker.com"
"332","0.142366","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e2257e3612d691df09b9781431dbc16655d7e84c721fc993f0.331.exfil.attacker.com"
"333","0.142678","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 889cbccfca9dbec51d83e051d5795f39ffd61666135b5ec0ac.332.exfil.attacker.com"
"334","0.142985","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bc3efdb66707c2d5729face25991f8db453b6a13aa187c579c.333.exfil.attacker.com"
"335","0.143545","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6fcb0755117534599b790ba82f2054db3e63743ccf8ee58c2a.334.exfil.attacker.com"
"336","0.143905","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 175fed47bdbced882b6f7a54f9e76c5eefef5d7f4cd53e22b2.335.exfil.attacker.com"
"337","0.144245","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 769f621bcf1e9a54aa6b3f9343f3e4fb48ffc805bf23c5a34a.336.exfil.attacker.com"
"338","0.144628","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bfad230b807cde1177b4efac1a3f8e1c772fdfbf95fd66e4d9.337.exfil.attacker.com"
"339","0.145044","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b1f76dba3f9ed936dde61e7d41b3372a8ee4e3f866b3d7ead5.338.exfil.attacker.com"
"340","0.145514","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fa7b3b8a3379e893440ec8e714b17a7d1056e4826fec6fd51c.339.exfil.attacker.com"
"341","0.145920","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 33fefb48fecdb92fe2ea5852c91f4f9b5d239f95c7d6d17d19.340.exfil.attacker.com"
"342","0.146233","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a9da546ce3ac7c9def3eff77fb630fd958dfb967161b4dd5c8.341.exfil.attacker.com"
"343","0.146563","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8e4eaa7312b892508ecac71e71a493cdc81d67f5395603d5cc.342.exfil.attacker.com"
"344","0.146938","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e47d46757f238e4cf4ef32aa709f3dfffead8c1971ddaba7c7.343.exfil.attacker.com"
"345","0.147375","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1147fa50a55f1cbd53ee9b39668b65df2606fbfe1e1c1d7c1f.344.exfil.attacker.com"
"346","0.147731","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8909e4a31c59e58b8847bfd3b7c555c59f30eaff77a8fad2aa.345.exfil.attacker.com"
"347","0.148037","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c9f668127c264f34d5b5393bf18cf38cf3cf6dac2ac0e7fc14.346.exfil.attacker.com"
"348","0.148346","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6d35dae795365a2de666e4df3bb2e8cbbf7ba56891efefecb6.347.exfil.attacker.com"
"349","0.148659","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f2ef455c99241f9127f8116727d5b9ef3cca15abe463cfedf2.348.exfil.attacker.com"
"350","0.149012","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 489bce85d3361f7dd6a6f376aae3f866d51c275fab77795604.349.exfil.attacker.com"
"351","0.149403","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5a390ebd43951b22ae8c19232b72c1b7f5b76a6e79b4f813aa.350.exfil.attacker.com"
"352","0.149757","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f9d26cfe9f11c793c7fabbd73fb93d3cbb2f957ccc1167ef55.351.exfil.attacker.com"
"353","0.150063","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c8db5a3537fb547333a00de485ec91c4d3bfdd52259f197d63.352.exfil.attacker.com"
"354","0.150425","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bfba703e62f52bfc2355823a728d67e4edaf4a80f9296d8b3b.353.exfil.attacker.com"
"355","0.150746","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 06c1a3aa0477e5f8daef1eb937a3372422ae4c805a9b79d562.354.exfil.attacker.com"
"356","0.151053","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e4919c1f72ec3410c4c05ef5d788f8f3687367dad611a389e7.355.exfil.attacker.com"
"357","0.151383","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a3625beba757da5ca5ea6379f2b84ade4fc4aa6b3dbaa657b6.356.exfil.attacker.com"
"358","0.152245","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9f276911abf26e535dff3c896b93e82bfd30efe3515b6baa6b.357.exfil.attacker.com"
"359","0.152707","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3aab7a9a7ce5f8f3427976829e7f2f225fdfbb5479e66cfbc9.358.exfil.attacker.com"
"360","0.153135","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dbb9d2ae67e57dce1efb9136fdec3e56d7306feb9bcd5cab77.359.exfil.attacker.com"
"361","0.153437","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A aafa711faf9acbdfa1ca6f779d53d58e67fbd333336de8d5fd.360.exfil.attacker.com"
"362","0.153720","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ad2afe9c5dfb5573d31505f0b8ffd5181f11c71eeb8418b3ce.361.exfil.attacker.com"
"363","0.154001","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1cf323d53ecfe4f36a3b671f50557d61f5797f9af9d9cc97cb.362.exfil.attacker.com"
"364","0.154398","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0d65e6295edcfcfef7a2339c6910b93a7d65127854b578bf63.363.exfil.attacker.com"
"365","0.154706","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7193f711b12ab9876a105e91004395f02366dac8ddaa81adc5.364.exfil.attacker.com"
"366","0.155164","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d184d917038fde9bd1353a731c4d7bb2766670bd433500b458.365.exfil.attacker.com"
"367","0.155602","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5d7478979c8b1e454c3aa29d9cc97933466daaca8fedb8cf3c.366.exfil.attacker.com"
"368","0.155919","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3d7ba63a8e3bdae4a818bfea7c46f7f68a3c818da8eecf1555.367.exfil.attacker.com"
"369","0.156296","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8eebfb5bfbfb2345ebaceadb33f7381fdbccef34d5fd389b2b.368.exfil.attacker.com"
"370","0.156616","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c399394ca83e9e7de55a1e512d5cceb49fe823793b57aee5ac.369.exfil.attacker.com"
"371","0.156926","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bccfd97133b79b88aa4dcf8c2bafca4fef92db75c4abdae7ac.370.exfil.attacker.com"
"372","0.157307","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ea7eb6785650f864a3f3bac3aa5c50a9cee3ddfdad1a3bcfe6.371.exfil.attacker.com"
"373","0.158900","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A acbc9d2bdb6aaa35d52862ae1ed76e76cc79a41a8f66f36a56.372.exfil.attacker.com"
"374","0.159351","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ddabb3dbcae3f5273c98bedb3d3dfdc3e4c9dfcc93bfe81c2d.373.exfil.attacker.com"
"375","0.159756","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 61c5ff9eed6cb9939d4924575489f18e63c8fb885895dc43be.374.exfil.attacker.com"
"376","0.160176","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 871167ef49367ac5f71354f7afc5d185637f0d8f5ebbdc8efb.375.exfil.attacker.com"
"377","0.160652","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 385b506cbf3f3328bf4a35198dd8653088fb18e7584dc64611.376.exfil.attacker.com"
"378","0.161093","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e7beaad8daabde4c88c84f70fa57b7574c40b26a1271c702a4.377.exfil.attacker.com"
"379","0.161660","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ca6111ab8c72c515795b114773c733d571b7495c2b9a457b3d.378.exfil.attacker.com"
"380","0.162099","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9aef7ad5b59fb9c7f9edd0236367d5aeaee8fbeccc1ca6a98e.379.exfil.attacker.com"
"381","0.162712","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e3ec24f9a8bcdf8833eda7ba7f67dec43e2aef73f6ba3d6bd3.380.exfil.attacker.com"
"382","0.163049","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 91cb66db7475ff8eb4c34f579ddfec757ea5d19899c7ab6f52.381.exfil.attacker.com"
"383","0.163390","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b5d3b3f3b967f27e22cee4824a751eefec6f5591e3ec3c7734.382.exfil.attacker.com"
"384","0.163707","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f7be9affe25ac4715685aa4771f6458850bd9070642ccbaab5.383.exfil.attacker.com"
"385","0.165294","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A dbd9b96a9efb1fbde7dfe8da8ce44be40efd68e2170dbb4f26.384.exfil.attacker.com"
"386","0.165678","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 571a7bc89debd54f0bf2043662f5e05a4dce225625f750ed63.385.exfil.attacker.com"
"387","0.166145","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d5f6f376233e65c19f93521f47f515ee33d7ae1ad45a1c4dba.386.exfil.attacker.com"
"388","0.166484","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fda0b6ba3d5e317a4b23e28ee2c33bc53d88fb9673d428228f.387.exfil.attacker.com"
"389","0.166797","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5ec98595d1a4ba5debd85ffb99336d7646de77c41d6d72f5e4.388.exfil.attacker.com"
"390","0.167109","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 27ab72c595c9fc68e2b95a3546b57cd2c6eeabf7be1a3f66ee.389.exfil.attacker.com"
"391","0.167496","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 719e3bcc4e0aab3756aedceb7c2f1ecd61b26a927cf57acea8.390.exfil.attacker.com"
"392","0.167812","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ae41c4993c5addbf57c8fb9c1de7aa36dde67ead9fce3e20cb.391.exfil.attacker.com"
"393","0.168163","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6d30e29b8b0e5935febc7a9e3c63f4c0e24abf7eb7aa6dcde6.392.exfil.attacker.com"
"394","0.168631","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b82356e682ca27f5b72a579dfde857a8e60d112bc57d88eb55.393.exfil.attacker.com"
"395","0.169112","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5dc72aa2cd1f2d40c5f9af1c8b466deaecf6f27d3f5bb0fb26.394.exfil.attacker.com"
"396","0.169441","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6b5bd107aa3ae36870899f6d8b8d1894ce36a4260f18ef282a.395.exfil.attacker.com"
"397","0.169782","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bc6270adae71c4d98457a98a0f2bb69f27d62dee1804cfc849.396.exfil.attacker.com"
"398","0.170166","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a9c599855d5fd83c6394c0238e0e707d9b59dd1eaf1a5df3ab.397.exfil.attacker.com"
"399","0.170476","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f9e093c504201637a3824c8bd51fc1aa9edc45b485569b90cc.398.exfil.attacker.com"
"400","0.170854","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2cd6cfcafb8e989d2c1e519debca3c53b5db2bdbaf269e772c.399.exfil.attacker.com"
"401","0.171456","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 76aae38ebed672c491c9f7483546cdb4a97c6cb3d733bf4e7e.400.exfil.attacker.com"
"402","0.171877","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e4772b79fc9b9d7c8f26c9ab165e8f54d73ce28c6a5b77abf6.401.exfil.attacker.com"
"403","0.172260","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 393b06e476d37ef74c9baeb635d376bf453eb723d7f9951ecd.402.exfil.attacker.com"
"404","0.172603","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7fbe55d5b68e149767557d69e575abcee31dfdad7f6075e6f7.403.exfil.attacker.com"
"405","0.173055","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2bd5bce1ceb5649c43ccc9abeb908f61761c0a5571e9ca9838.404.exfil.attacker.com"
"406","0.174015","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6a53478ea997cf5701680355a3cb0d242643ede647a3bed259.405.exfil.attacker.com"
"407","0.174367","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7b3911bca341e5738f583db856092a62956ae05d752d4749e4.406.exfil.attacker.com"
"408","0.174687","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c88071a77cde578eaf6fe367550b9b1647260e57df46bad3e8.407.exfil.attacker.com"
"409","0.175095","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1c679ffe7ebb18fc47ed2ee24cdb1b19bd7115b9b3dd872b93.408.exfil.attacker.com"
"410","0.175443","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 846746fdff8e3659e5c955792ce4f126e2489fccaae3bde35e.409.exfil.attacker.com"
"411","0.175728","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 540f29a25db4f35951aca8eef3cc389f2785b3e71fc71e3fdb.410.exfil.attacker.com"
"412","0.176048","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fffe957bd1dfdbd96308d57947bc42b5efb305c4aa2ddead3a.411.exfil.attacker.com"
"413","0.176398","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fed9bc306ad3ad3d1c69d3b90d46ccb4dd6f91cfede8f579a5.412.exfil.attacker.com"
"414","0.176737","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6a3d1191d714df229fc75d6dabea4b677341e553fa5b95a78e.413.exfil.attacker.com"
"415","0.177028","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3e1ccdaa3677640cb822ee5b756d5bc43d9c39b7eafe47cce6.414.exfil.attacker.com"
"416","0.177316","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d3ca689e7e567e83faea7dfb06e7afd617182d2efabfef6f7a.415.exfil.attacker.com"
"417","0.177575","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fcff55373cbffd13f1ea371d466fb7ac5625bd336fa854e21c.416.exfil.attacker.com"
"418","0.177854","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 72025ad93147496436e1df69f4f4f6ecf1b5eb7875f0c8f7a3.417.exfil.attacker.com"
"419","0.178175","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8fd98950df6656ddcb554683d5996bfeade29e3cbacf5706ee.418.exfil.attacker.com"
"420","0.178518","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ac9a70b558d9d72ba37b7dc73eabf35cd9a6f2b6af6ebf9a78.419.exfil.attacker.com"
"421","0.178805","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5ed9de48de4744bb2fab0a64d57d9e39977ccf6672671b53f2.420.exfil.attacker.com"
"422","0.179083","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 53d499fd55f25ce248dfabc6b7997358a19a179cdd77b5adbb.421.exfil.attacker.com"
"423","0.179387","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 556d66362fe4df8b68f3b1a36dba2aecdef186e23b54d738e2.422.exfil.attacker.com"
"424","0.179739","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5355ed30e2489ffc24f93cee6a5bd5753b9b0b2a79db11afee.423.exfil.attacker.com"
"425","0.180099","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6fd583ea882b85ff501dcfca8770337271a48f99712d8fa311.424.exfil.attacker.com"
"426","0.180399","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 57d788d5315d79b85de5a2d56fbc7f9acfcdb40b54939fe84c.425.exfil.attacker.com"
"427","0.180804","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b9f0138d737502af164f47aad02b54aff05fe92023d542e16a.426.exfil.attacker.com"
"428","0.181113","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 728ffb5175f0b8aeb3458619d5c014f1096f7b5409a9c599f6.427.exfil.attacker.com"
"429","0.181427","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A da7ef7e880983d3aaed9fbdeb7994f94cf2b6266a0dbc9e875.428.exfil.attacker.com"
"430","0.181767","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e623f779465ee0f63133f1baa21a2322ee504d82563d141815.429.exfil.attacker.com"
"431","0.182095","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8baf6cbf1ac3eec88b791fb1df76ad568d9955ce9ae9cfd53d.430.exfil.attacker.com"
"432","0.182558","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7ba42d02dad3edfef7cee4ecdc078ff6bbfcd1b188572d1eaa.431.exfil.attacker.com"
"433","0.182835","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b1f5ecd8536deb6e57f6997f2fee5b1bf38eb6e9bcad88336d.432.exfil.attacker.com"
"434","0.183109","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e91355fd72e59b21ab55c7fbadf763f480f88e73a9fad2d95c.433.exfil.attacker.com"
"435","0.183454","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 50c9db7e477f1bcd638eee3fcbdb8b9819bb56abd67911cf1e.434.exfil.attacker.com"
"436","0.183729","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d28d5ec4b8323709d5d87c747cccaa7b18f928fefcea7dfc44.435.exfil.attacker.com"
"437","0.184054","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f323da171a35d8fec6deb1c01825d657ab92eed50e52a93ae2.436.exfil.attacker.com"
"438","0.184337","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 99aa7775bc2de25edd91f4aa2253c44cc2bfdbe87a9c29e2f5.437.exfil.attacker.com"
"439","0.184610","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6d72c5757cd4b7661689adcddcd11e57c8e7b4eaba7d9bd184.438.exfil.attacker.com"
"440","0.184906","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3762d580387a721671b7aa8f5d7d3235529de3aa3c33ba4f57.439.exfil.attacker.com"
"441","0.186035","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b69fb775757b95eab8db755ab940a8f633d39fabf6f1e80144.440.exfil.attacker.com"
"442","0.186333","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cb8b6d72dbffde996b970b388ff65da9c6e699f35ea11a23ce.441.exfil.attacker.com"
"443","0.186626","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A eebbba0f77cbfb9c1dabaab6d6e24c9bcedb8878b4e0fa2655.442.exfil.attacker.com"
"444","0.186895","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 017ef63abfc3e8de9ee9dbef363a973bdad6ca5c908dce23e2.443.exfil.attacker.com"
"445","0.187179","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 95fdad7a6072752e313ab755d7ee8847f3b447c59c3c86b598.444.exfil.attacker.com"
"446","0.187786","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b9a68fe4ed45acc81d71cd470f3e235ef500e515ee1f45df68.445.exfil.attacker.com"
"447","0.188230","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d4585b45ef2e79e2b0aa611e5525dd33859967aaeb7c2641e5.446.exfil.attacker.com"
"448","0.188651","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6db4b8f35e5513e488a313ed3b8c8eedcca0d60f242b8a9eb1.447.exfil.attacker.com"
"449","0.188940","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f8afee7bc4b32702a1fdee3bfac58c7c4e113385ad1d8d06c3.448.exfil.attacker.com"
"450","0.189217","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 95fd7254885d55641aa972e45d6d32ef2762559e194d14cf2e.449.exfil.attacker.com"
"451","0.189479","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4c460f319ef5eba346c71db1f2de57e7333346554f0447f9b7.450.exfil.attacker.com"
"452","0.189762","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b5e1befdf4bf77f45ee47d9fc93f558e5e91ff6754e3d79973.451.exfil.attacker.com"
"453","0.190059","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 08d59cea6e39378cee7bf6a84d1fedefa36deda2baaf9fbcc0.452.exfil.attacker.com"
"454","0.190854","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1add8fa3f7f51354c5b7bbdad6ca5c908deec999fb32dad633.453.exfil.attacker.com"
"455","0.191178","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a3b75c66c6984746f7e8e858b2ca689ef6283756f3c7ab73ac.454.exfil.attacker.com"
"456","0.191534","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6a3c8fb87abd7b718dabf1f3cc03f84ff5bc657fa951877cd4.455.exfil.attacker.com"
"457","0.191821","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5057a992dd3b06b5ea3856769026ef23e2cce2308ead3ae6e8.456.exfil.attacker.com"
"458","0.192353","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 70774d5aabaa7dc4bb8d3ed21171e65af413ad55834735796b.457.exfil.attacker.com"
"459","0.192710","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f1ac9fb59fbba33dae90cf67e575fb36a3fbbcf2de551f578d.458.exfil.attacker.com"
"460","0.193056","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5835491ca9f2cdb3b67bc6683c5a65748fce3a3b113e6a34c1.459.exfil.attacker.com"
"461","0.193538","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bd3a41ace47dccdce7511eeedb65dcdb562c88b1aa2f5cf513.460.exfil.attacker.com"
"462","0.193990","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c823f9234f70678eb5928ffbe8715c514dfccfeebb6adf77cb.461.exfil.attacker.com"
"463","0.194322","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b96136df8ddaf499b701aa7e7847df78976a41397b9ddfa1ba.462.exfil.attacker.com"
"464","0.194746","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1f11dfa8ea53777dfc6e652ec83ea1bf8d8ee1ea39e622f4aa.463.exfil.attacker.com"
"465","0.195169","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ed9e555d9f47d7288f632daef6f1d1f5bebadd26e6a3b9f813.464.exfil.attacker.com"
"466","0.195626","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ff1de779666dfba9be33734d1835d4a315e133f23e5736cc23.465.exfil.attacker.com"
"467","0.196130","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f23144ac4e1ca30e7e753fd1c972078cb797563f81cec71d71.466.exfil.attacker.com"
"468","0.196684","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d72078447efadbe26cf5b97f0d73d535ccdf4f9163d406fa36.467.exfil.attacker.com"
"469","0.197130","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 73f702ffac7c2e8fce6777a35c3a1af4cfcadbbf631f59ce31.468.exfil.attacker.com"
"470","0.197445","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1177e4eaea1a9eedcb956a321f7156b5bd3bee45b59f883b26.469.exfil.attacker.com"
"471","0.197754","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 593957cd9ecf68121ef72f3f40c8c5f9be8890ff6e24e7feb3.470.exfil.attacker.com"
"472","0.198410","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c59faacd45bc4ade6fc4d9f957d54eee9673c36cfeaf8e35e2.471.exfil.attacker.com"
"473","0.198719","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4c9baeb635db6ebf412eb2457cea9c20bcbb4fad54e5b5bbda.472.exfil.attacker.com"
